Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
panerai-radiomir-handaufzug-47mm-p1218,Panerai Radiomir Handaufzug 47mm,"<p>Hier präsentieren wir die Panerai Radiomir 1940 aus dem Jahr 2016 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-1218</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>PAM00662</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2016</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>47 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Braun</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Kautschuk</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>P. 3000 Handaufzug</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-1218</strong></p>",Panerai,Armbanduhr,"Panerai, PAM00662, 2016, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P1218,shopify,1,deny,manual,5490,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p1218/0.jpg,1,Panerai Radiomir Handaufzug 47mm,active
panerai-radiomir-handaufzug-47mm-p1218,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1218/1.jpg,2,Panerai Radiomir Handaufzug 47mm,
panerai-radiomir-handaufzug-47mm-p1218,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1218/2.jpg,3,Panerai Radiomir Handaufzug 47mm,
panerai-radiomir-handaufzug-47mm-p1218,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1218/3.jpg,4,Panerai Radiomir Handaufzug 47mm,
panerai-radiomir-handaufzug-47mm-p1218,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1218/4.jpg,5,Panerai Radiomir Handaufzug 47mm,
panerai-radiomir-handaufzug-47mm-p1218,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1218/5.jpg,6,Panerai Radiomir Handaufzug 47mm,
cartier-cle-de-cartier-automatik-40mm-p1157,Cartier Cle de Cartier Automatik 40mm,"<p>Hier präsentieren wir die Cartier Cle de Cartier aus dem Jahr 2019 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-1157</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>WSCL0018</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2019</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>40 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Silber</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-1157</strong></p>",Cartier,Armbanduhr,"Cartier, WSCL0018, 2019, Gut, Full Set",TRUE,Titel,Einzelstück,HV-P1157,shopify,1,deny,manual,3690,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p1157/0.jpg,1,Cartier Cle de Cartier Automatik 40mm,active
cartier-cle-de-cartier-automatik-40mm-p1157,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1157/1.jpg,2,Cartier Cle de Cartier Automatik 40mm,
cartier-cle-de-cartier-automatik-40mm-p1157,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1157/2.jpg,3,Cartier Cle de Cartier Automatik 40mm,
cartier-cle-de-cartier-automatik-40mm-p1157,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1157/3.jpg,4,Cartier Cle de Cartier Automatik 40mm,
cartier-cle-de-cartier-automatik-40mm-p1157,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1157/4.jpg,5,Cartier Cle de Cartier Automatik 40mm,
cartier-cle-de-cartier-automatik-40mm-p1157,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1157/5.jpg,6,Cartier Cle de Cartier Automatik 40mm,
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,"<p>Hier präsentieren wir die Bulgari Octo Solotempo aus dem Jahr 2015. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-1154</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>101964</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2015</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Box, Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-1154</strong></p>",Bvlgari,Armbanduhr,"Bvlgari, 101964, 2015, Gut, Full Set",TRUE,Titel,Einzelstück,HV-P1154,shopify,1,deny,manual,4690,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p1154/0.jpg,1,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,active
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1154/1.jpg,2,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1154/2.jpg,3,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1154/3.jpg,4,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1154/4.jpg,5,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,
bvlgari-octo-solotempo-automatik-41mm-zifferblatt-schwarz-p1154,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p1154/5.jpg,6,Bvlgari Octo Solotempo Automatik 41mm Zifferblatt Schwarz,
iwc-ingenieur-chronograph-automatik-42mm-p9012,IWC Ingenieur Chronograph Automatik 42mm,"<p>Hier präsentieren wir die IWC Ingenieur Chronograph aus dem Jahr 2016 in Titan. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-9012</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW380701</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2016</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Silber</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Echtheitszertifikat</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-9012</strong></p>",IWC,Armbanduhr,"IWC, IW380701, 2016, Sehr gut",TRUE,Titel,Einzelstück,HV-P9012,shopify,1,deny,manual,4890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p9012/0.jpg,1,IWC Ingenieur Chronograph Automatik 42mm,active
iwc-ingenieur-chronograph-automatik-42mm-p9012,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9012/1.jpg,2,IWC Ingenieur Chronograph Automatik 42mm,
iwc-ingenieur-chronograph-automatik-42mm-p9012,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9012/2.jpg,3,IWC Ingenieur Chronograph Automatik 42mm,
iwc-ingenieur-chronograph-automatik-42mm-p9012,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9012/3.jpg,4,IWC Ingenieur Chronograph Automatik 42mm,
iwc-ingenieur-chronograph-automatik-42mm-p9012,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9012/4.jpg,5,IWC Ingenieur Chronograph Automatik 42mm,
iwc-ingenieur-chronograph-automatik-42mm-p9012,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p9012/5.jpg,6,IWC Ingenieur Chronograph Automatik 42mm,
breitling-avenger-chronograph-p440,Breitling Avenger Chronograph,"<p>Hier präsentieren wir die Breitling Avenger Chronograph aus dem Jahr 2021 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail – mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Interner Code</th><td>HV-440</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>A13385101C1A1</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2021</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht. Versand: Deutschland kostenfrei, Europa 79 €, weltweit 150 € — oder persönliche Übergabe in unserem Showroom in Frankfurt.</p><p><strong>Bei Zahlung per Überweisung bitte als Verwendungszweck angeben: HV-440</strong></p>",Breitling,Armbanduhr,"Breitling, A13385101C1A1, 2021, Sehr gut, Full Set",TRUE,Titel,Einzelstück,HV-P440,shopify,1,deny,manual,3390,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p440/0.jpg,1,Breitling Avenger Chronograph,active
breitling-avenger-chronograph-p440,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p440/1.jpg,2,Breitling Avenger Chronograph,
breitling-avenger-chronograph-p440,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p440/2.jpg,3,Breitling Avenger Chronograph,
breitling-avenger-chronograph-p440,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p440/3.jpg,4,Breitling Avenger Chronograph,
breitling-avenger-chronograph-p440,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p440/4.jpg,5,Breitling Avenger Chronograph,
breitling-avenger-chronograph-p440,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p440/5.jpg,6,Breitling Avenger Chronograph,
